limite superior;tiempo clave user_id linear_probing;tiempo clave user_name linear_probing;tiempo clave user_name quadratic;tiempo clave user_id quadratic;tiempo clave user_id double;tiempo clave user_name double;tiempo clave user_name stl;tiempo clave user_id stl; tiempo clave user_name abierto;tiempo clave user_id abierto;
1000;6.31412e-08;2.95675e-07;4.08252e-07;6.3044e-08;5.96464e-08;4.38572e-07;2.6395e-07;2.62478e-07;2.04415e-07;2.64488e-07
5000;8.06666e-08;3.4086e-07;5.45882e-07;7.01552e-08;6.65222e-08;4.59939e-07;2.40123e-07;3.53884e-07;2.11209e-07;2.71808e-07
10000;7.77246e-08;3.46476e-07;5.49526e-07;7.44776e-08;7.28772e-08;4.53682e-07;2.57163e-07;3.0773e-07;2.111e-07;2.76258e-07
15000;6.67918e-08;2.87561e-07;3.87704e-07;7.1916e-08;7.17122e-08;4.94621e-07;2.83734e-07;2.72333e-07;2.07571e-07;2.67921e-07
20000;8.81338e-08;3.4653e-07;5.17435e-07;8.4303e-08;8.3967e-08;4.55888e-07;3.00724e-07;3.10898e-07;2.223e-07;2.79303e-07
1000;5.97132e-08;3.0192e-07;4.14926e-07;6.23422e-08;5.99286e-08;4.32418e-07;2.40217e-07;2.79757e-07;2.07036e-07;2.6076e-07
5000;7.33266e-08;4.21813e-07;5.25134e-07;6.99954e-08;6.66748e-08;4.60728e-07;2.4607e-07;3.03949e-07;2.06921e-07;2.73042e-07
10000;7.65622e-08;3.44739e-07;5.14792e-07;7.6313e-08;7.29858e-08;4.37344e-07;2.61659e-07;3.02055e-07;2.1309e-07;2.80676e-07
15000;6.77058e-08;2.8776e-07;3.76531e-07;6.84698e-08;6.7724e-08;4.8058e-07;2.83459e-07;2.76619e-07;2.06129e-07;2.68897e-07
20000;7.77378e-08;3.63208e-07;5.54425e-07;8.17096e-08;8.1779e-08;4.5248e-07;3.01169e-07;3.14107e-07;2.12836e-07;2.79336e-07
1000;6.02506e-08;2.94744e-07;3.98854e-07;6.03418e-08;5.89398e-08;4.19352e-07;2.36449e-07;2.72975e-07;2.06081e-07;2.65962e-07
5000;8.27946e-08;3.41403e-07;5.14867e-07;7.2274e-08;6.75368e-08;4.39825e-07;2.43266e-07;3.22527e-07;2.12761e-07;2.7377e-07
10000;7.75634e-08;3.57329e-07;5.10699e-07;7.30482e-08;7.46174e-08;4.45825e-07;2.48491e-07;3.01201e-07;2.11577e-07;2.74117e-07
15000;6.74906e-08;2.803e-07;3.75325e-07;6.69772e-08;6.79356e-08;4.80996e-07;2.91509e-07;2.65902e-07;2.06987e-07;2.70585e-07
20000;7.91366e-08;3.84949e-07;5.02386e-07;7.96884e-08;7.62848e-08;4.337e-07;2.96012e-07;3.06166e-07;2.13617e-07;2.78116e-07
1000;5.9472e-08;3.00178e-07;4.10315e-07;5.99246e-08;6.16302e-08;4.21611e-07;2.34885e-07;2.91792e-07;2.05772e-07;2.68392e-07
5000;8.37692e-08;3.50909e-07;6.62834e-07;7.02488e-08;6.77222e-08;4.54124e-07;2.45462e-07;3.17751e-07;2.17807e-07;2.69959e-07
10000;7.79918e-08;3.77731e-07;5.1565e-07;7.48606e-08;7.34412e-08;4.43836e-07;2.5676e-07;3.12305e-07;2.17736e-07;2.87719e-07
15000;6.87046e-08;2.92653e-07;3.88974e-07;6.89688e-08;6.81892e-08;4.92448e-07;2.7923e-07;2.61326e-07;2.05552e-07;2.63186e-07
20000;7.91608e-08;3.53358e-07;5.10702e-07;7.6068e-08;8.29166e-08;4.50629e-07;3.08965e-07;3.12067e-07;2.18741e-07;2.78448e-07
1000;6.07422e-08;2.93697e-07;4.11783e-07;5.97272e-08;6.06832e-08;4.20946e-07;2.38599e-07;2.8276e-07;2.05919e-07;2.62234e-07
5000;7.37542e-08;3.48292e-07;5.73347e-07;6.9988e-08;7.06314e-08;4.41036e-07;2.44863e-07;3.08159e-07;2.15932e-07;2.7242e-07
10000;8.00362e-08;3.56958e-07;8.58748e-07;8.0319e-08;7.2962e-08;4.46138e-07;2.4818e-07;3.17261e-07;2.15987e-07;2.76588e-07
15000;6.6704e-08;2.79266e-07;3.70233e-07;6.96336e-08;6.7944e-08;5.14416e-07;2.98825e-07;2.70667e-07;2.04672e-07;2.64827e-07
20000;7.90042e-08;3.36007e-07;5.4343e-07;8.36408e-08;8.32716e-08;4.41446e-07;3.0191e-07;2.9639e-07;2.16687e-07;2.80409e-07
1000;5.9904e-08;3.02361e-07;4.03352e-07;6.06314e-08;6.11168e-08;4.20502e-07;2.31976e-07;2.59813e-07;2.06009e-07;2.64268e-07
5000;7.35834e-08;3.33149e-07;5.54439e-07;7.11228e-08;6.7374e-08;4.56477e-07;2.45502e-07;3.6762e-07;2.0851e-07;2.75173e-07
10000;7.99216e-08;3.40928e-07;5.34786e-07;7.465e-08;7.10318e-08;4.58546e-07;2.51858e-07;2.99965e-07;2.15224e-07;2.73683e-07
15000;6.9419e-08;2.79224e-07;3.74199e-07;6.96304e-08;9.46308e-08;4.65742e-07;2.82485e-07;2.65551e-07;2.02129e-07;2.7046e-07
20000;7.92452e-08;3.88414e-07;6.21244e-07;7.89762e-08;8.0664e-08;4.69791e-07;3.02454e-07;3.06854e-07;2.1929e-07;2.854e-07
1000;5.99806e-08;2.97615e-07;3.95718e-07;6.02538e-08;6.0383e-08;4.42951e-07;2.46428e-07;2.68209e-07;2.06061e-07;2.64371e-07
5000;8.13594e-08;3.64273e-07;5.25792e-07;7.07822e-08;6.76704e-08;4.35281e-07;2.42984e-07;3.27213e-07;2.25761e-07;2.71616e-07
10000;7.80436e-08;3.46325e-07;5.01151e-07;7.3571e-08;7.22536e-08;4.24956e-07;2.49368e-07;2.99736e-07;2.11122e-07;2.76298e-07
15000;6.74744e-08;3.24806e-07;3.8181e-07;6.94146e-08;6.69686e-08;4.73578e-07;2.75986e-07;2.72587e-07;2.04487e-07;2.67975e-07
20000;7.90002e-08;3.40182e-07;5.31958e-07;7.76174e-08;8.25504e-08;4.61991e-07;3.25944e-07;3.14201e-07;2.15944e-07;2.79413e-07
1000;6.03208e-08;2.91372e-07;3.99882e-07;6.01018e-08;6.0238e-08;4.31554e-07;2.32818e-07;2.63983e-07;2.02167e-07;2.59014e-07
5000;7.27244e-08;4.28332e-07;5.06199e-07;7.50376e-08;6.77094e-08;4.42552e-07;2.38745e-07;2.94926e-07;2.11523e-07;2.72168e-07
10000;8.21644e-08;3.50261e-07;5.0389e-07;8.05096e-08;7.34534e-08;4.31892e-07;2.54299e-07;3.03873e-07;2.15708e-07;2.73301e-07
15000;6.84564e-08;2.83271e-07;3.78823e-07;6.70564e-08;6.77232e-08;4.74124e-07;2.87274e-07;2.67751e-07;2.04787e-07;2.66073e-07
20000;8.12938e-08;3.45049e-07;5.40729e-07;7.88684e-08;7.67684e-08;4.54724e-07;3.01949e-07;3.80637e-07;2.14496e-07;2.84108e-07
1000;6.1714e-08;2.95137e-07;4.1969e-07;6.09138e-08;5.95712e-08;4.43948e-07;2.37454e-07;2.8511e-07;2.03616e-07;2.63343e-07
5000;7.53854e-08;3.50234e-07;5.35063e-07;7.04868e-08;6.7068e-08;4.53723e-07;2.45103e-07;3.09213e-07;2.05332e-07;2.75569e-07
10000;8.02748e-08;3.55461e-07;5.22647e-07;7.62294e-08;8.06654e-08;4.5215e-07;2.56821e-07;3.06462e-07;2.18488e-07;2.78195e-07
15000;7.2201e-08;2.81067e-07;3.75659e-07;6.8174e-08;6.69662e-08;4.85635e-07;2.90295e-07;2.72686e-07;2.03868e-07;2.71892e-07
20000;8.0966e-08;3.48883e-07;5.29777e-07;7.91096e-08;8.72524e-08;4.57685e-07;3.02532e-07;3.27716e-07;2.21043e-07;2.85612e-07
1000;6.1175e-08;2.89545e-07;4.19546e-07;6.09506e-08;6.05738e-08;4.4141e-07;2.33718e-07;2.81769e-07;2.05674e-07;2.64202e-07
5000;7.67704e-08;3.46798e-07;5.59478e-07;7.02618e-08;6.66154e-08;4.34586e-07;2.40907e-07;3.14104e-07;2.07782e-07;2.73397e-07
10000;7.62e-08;3.83903e-07;5.09915e-07;7.43334e-08;7.09498e-08;4.47414e-07;2.48355e-07;3.05711e-07;2.09504e-07;2.75717e-07
15000;6.87904e-08;2.77843e-07;3.76629e-07;6.81004e-08;7.18216e-08;4.71201e-07;2.84084e-07;2.73296e-07;2.11833e-07;2.65423e-07
20000;8.08786e-08;3.33944e-07;5.16538e-07;8.28214e-08;7.73218e-08;4.41031e-07;3.63361e-07;3.07912e-07;2.1836e-07;2.81273e-07
1000;5.9642e-08;2.91723e-07;3.95976e-07;6.05362e-08;6.07894e-08;4.2351e-07;2.41019e-07;2.73571e-07;2.0773e-07;2.63373e-07
5000;7.67586e-08;3.47662e-07;5.01469e-07;7.16762e-08;7.00636e-08;4.35778e-07;2.4901e-07;3.02299e-07;2.15802e-07;2.73107e-07
10000;7.73298e-08;3.49103e-07;5.11576e-07;7.39016e-08;7.43948e-08;4.35622e-07;2.43227e-07;3.01638e-07;2.11573e-07;2.78282e-07
15000;6.86592e-08;3.31745e-07;3.59891e-07;7.06874e-08;6.94014e-08;4.72817e-07;2.84211e-07;2.71853e-07;2.05738e-07;2.6534e-07
20000;7.96858e-08;3.54594e-07;5.19012e-07;7.8165e-08;7.7462e-08;4.42739e-07;3.00015e-07;3.1598e-07;2.18738e-07;2.79435e-07
1000;5.91948e-08;2.93558e-07;3.95577e-07;5.90944e-08;5.8925e-08;4.39974e-07;2.32465e-07;3.29969e-07;2.02341e-07;2.63823e-07
5000;8.66698e-08;3.36436e-07;4.94844e-07;7.04974e-08;6.81822e-08;4.34766e-07;2.44761e-07;3.59264e-07;2.10327e-07;2.72271e-07
10000;8.1032e-08;3.41466e-07;5.25152e-07;7.6015e-08;7.32856e-08;4.38433e-07;2.48433e-07;3.05447e-07;2.14732e-07;2.7469e-07
15000;6.8779e-08;2.77238e-07;3.78182e-07;7.0958e-08;6.8879e-08;5.07199e-07;2.8732e-07;2.8875e-07;2.0935e-07;2.67063e-07
20000;8.01346e-08;3.52644e-07;5.29527e-07;7.8439e-08;7.53574e-08;4.41256e-07;3.04457e-07;4.27057e-07;2.16669e-07;2.83382e-07
1000;6.06528e-08;3.18927e-07;4.07806e-07;6.06618e-08;6.05388e-08;4.34909e-07;2.38875e-07;2.75278e-07;2.05965e-07;2.63311e-07
5000;7.4474e-08;3.63953e-07;5.02967e-07;6.97216e-08;6.66384e-08;4.27755e-07;2.43345e-07;3.03393e-07;2.06769e-07;2.73444e-07
10000;8.07974e-08;4.31227e-07;5.07532e-07;7.6588e-08;7.2466e-08;4.48197e-07;2.48488e-07;3.09231e-07;2.11592e-07;2.7984e-07
15000;6.77956e-08;3.17397e-07;3.81372e-07;6.81128e-08;7.22248e-08;4.76888e-07;2.79392e-07;2.73244e-07;2.02057e-07;2.67502e-07
20000;8.19782e-08;3.39755e-07;5.17526e-07;7.92598e-08;7.71444e-08;4.39375e-07;3.07277e-07;3.49533e-07;2.21724e-07;2.8254e-07
1000;5.93762e-08;3.2822e-07;3.9672e-07;5.96242e-08;5.98444e-08;4.40125e-07;2.36987e-07;2.6591e-07;2.06846e-07;2.61748e-07
5000;7.26656e-08;3.38183e-07;5.07484e-07;7.11282e-08;7.13114e-08;4.41973e-07;2.47007e-07;3.15649e-07;2.12018e-07;2.74784e-07
10000;7.70758e-08;3.36974e-07;5.01693e-07;7.42236e-08;7.31512e-08;4.5883e-07;2.50503e-07;3.05494e-07;2.09711e-07;2.77754e-07
15000;6.62612e-08;2.77245e-07;3.69159e-07;6.71928e-08;6.8531e-08;4.77671e-07;2.79115e-07;2.84711e-07;2.05857e-07;2.69443e-07
20000;8.12542e-08;3.61604e-07;5.06059e-07;7.93792e-08;7.69004e-08;4.4911e-07;3.14216e-07;2.95446e-07;2.14611e-07;2.79819e-07
1000;6.04062e-08;3.03246e-07;4.92789e-07;6.1114e-08;5.98236e-08;4.49553e-07;2.39728e-07;2.86955e-07;2.06854e-07;2.71673e-07
5000;7.83118e-08;3.563e-07;5.43081e-07;7.10768e-08;6.73938e-08;4.62591e-07;2.49298e-07;3.09512e-07;2.18801e-07;2.83647e-07
10000;8.25066e-08;3.45554e-07;5.37521e-07;7.54508e-08;7.42562e-08;4.2927e-07;2.55675e-07;3.09938e-07;2.18893e-07;2.80464e-07
15000;6.68164e-08;2.74583e-07;3.61858e-07;6.64076e-08;6.65234e-08;4.79057e-07;2.91312e-07;2.62741e-07;2.05792e-07;2.65774e-07
20000;8.28372e-08;3.47087e-07;5.4642e-07;7.93488e-08;7.82128e-08;4.34088e-07;3.02618e-07;3.11158e-07;2.16673e-07;2.80557e-07
1000;5.95344e-08;2.85523e-07;4.026e-07;6.01952e-08;5.8617e-08;4.20318e-07;2.32563e-07;3.02745e-07;2.10243e-07;2.64603e-07
5000;7.58776e-08;3.53149e-07;5.23656e-07;7.03622e-08;6.75134e-08;4.51452e-07;2.42882e-07;3.03868e-07;2.1184e-07;2.76166e-07
10000;7.91348e-08;3.36037e-07;5.65157e-07;7.6316e-08;8.03978e-08;4.25539e-07;2.48037e-07;3.89005e-07;2.10125e-07;2.8096e-07
